Date,ALRS,CHMF,GAZP,GMKN,IRAO,LKOH,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PLZL,ROSN,SBER,SNGSP,TATN,TCSG,VTBR,YDEX,IMOEX,IMOEX_DIV,IMOEX_BNDS
2023-05-26,66.78,1005.8,164.48,146.70000000000002,4.3665,5296.5,4139.0,114.3,308.0,139.36,1305.4,7550.0,10201.5,432.9,248.1,31.28,429.5,3217.0,116.25,2322.0,2682.04,5284.8,145.82
2023-05-29,66.94,1027.0,163.6,146.54,4.175,5538.5,4121.0,115.61,313.65,141.7,1307.4,7538.0,10773.0,440.45,251.18,31.78,441.7,3417.5,116.025,2390.0,2732.0,5387.33,145.91
2023-05-30,67.53,1025.8,161.9,145.74,4.1225,5530.0,4178.0,114.41,316.6,143.6,1309.6,7579.0,10512.0,434.5,244.65,31.2,438.9,3328.5,112.425,2303.6,2698.75,5321.76,146.03
2023-05-31,65.79,1024.0,162.94,145.8,4.0855,5569.0,4293.5,116.32,317.1,147.16,1298.4,7692.0,10594.0,450.1,246.17,31.545,443.2,3317.5,111.0,2324.2,2717.64,5359.01,146.04
2023-06-01,65.5,1032.0,161.55,145.76,4.09,5684.0,4370.0,115.59,317.35,147.88,1293.8,7664.0,10622.5,451.5,241.66,31.615,450.3,3287.0,107.125,2313.4,2721.73,5367.08,146.07
2023-06-02,66.08,1037.8,162.58,147.82,4.076,5383.0,4323.5,120.88,326.85,151.54,1340.4,7553.0,10550.0,458.95,243.95,32.09,463.7,3337.0,113.15,2343.6,2719.48,5422.22,146.13
2023-06-05,65.8,1031.4,162.47,147.64,4.0895,5166.5,4213.5,119.98,329.6,148.84,1309.6,7377.0,10182.0,458.6,237.12,31.97,475.0,3224.0,109.525,2305.8,2694.14,5371.7,146.25
2023-06-06,66.1,1021.0,163.16,146.44,4.0695,5149.5,4234.5,121.53,327.95,148.08,1347.4,7424.0,10287.5,462.1,240.91,33.025,473.0,3248.0,111.675,2323.2,2681.25,5346.0,146.34
2023-06-07,65.98,1020.6,164.65,146.28,4.082,5101.0,4250.5,122.45,326.6,149.78,1334.2,7405.0,10315.0,459.85,241.25,32.765,470.7,3281.0,114.8,2425.4,2694.69,5372.8,146.33
2023-06-08,66.05,1040.6,166.18,147.38,4.0675,5065.0,4260.0,123.0,324.8,150.98,1339.8,7473.0,10337.0,458.15,241.77,33.565,470.9,3349.5,113.75,2520.0,2709.69,5402.71,146.35
2023-06-09,66.93,1030.4,165.58,148.4,4.0575,5077.0,4230.0,126.2,328.9,152.46,1355.6,7471.0,10313.0,463.5,240.4,35.195,472.4,3337.5,113.925,2506.6,2708.04,5399.42,146.53
2023-06-13,67.62,1052.4,168.43,150.94,4.1085,5264.0,4365.0,126.88,330.5,159.58,1385.8,7551.0,10358.0,479.85,244.33,36.24,481.0,3434.0,115.1,2566.8,2756.07,5497.6,146.65
2023-06-14,68.36,1049.0,167.88,150.52,4.1025,5246.0,4351.0,128.3,330.3,157.98,1372.8,7477.0,10395.0,478.4,244.6,36.745,488.1,3553.0,115.25,2620.0,2769.34,5513.35,146.71
2023-06-15,67.44,1077.6,171.86,152.86,4.159,5302.5,4513.0,124.26,336.55,166.22,1388.6,7494.0,10450.0,481.75,245.18,36.36,515.0,3542.5,115.25,2600.0,2797.27,5585.21,146.75
2023-06-16,67.04,1073.6,169.87,153.62,4.1765,5260.5,4896.5,124.06,341.95,164.5,1378.8,7476.0,10671.0,480.4,243.87,36.21,511.7,3518.0,114.875,2547.0,2795.36,5586.45,146.84
2023-06-19,69.3,1155.0,170.19,155.1,4.1445,5194.0,4885.0,123.53,343.7,172.3,1377.6,7495.0,10649.0,485.85,242.28,36.04,503.6,3463.0,114.425,2510.4,2809.32,5614.93,146.96
2023-06-20,68.86,1145.0,169.64,153.32,4.1115,5150.5,4898.0,123.76,345.65,173.8,1359.6,7492.0,10980.0,483.4,241.74,36.87,503.6,3404.5,113.475,2510.6,2804.66,5592.23,146.98
2023-06-21,68.81,1182.0,170.2,153.06,4.116,5125.0,4982.5,124.46,346.55,175.26,1364.4,7472.0,11273.0,481.35,242.2,37.72,503.3,3387.0,113.875,2529.6,2818.55,5623.37,146.93
2023-06-22,68.38,1164.8,168.41,151.78,4.09,5137.0,4901.0,123.1,345.6,171.9,1346.2,7433.0,11151.5,475.45,240.66,37.685,504.3,3354.0,111.65,2492.6,2818.78,5616.45,146.97
2023-06-23,66.89,1164.6,165.8,149.88,4.021,5030.0,4725.0,120.72,339.75,171.36,1317.0,7393.0,10845.5,467.55,235.67,36.97,494.6,3226.5,110.0,2393.4,2794.14,5575.02,147.03
2023-06-26,67.07,1158.2,166.91,148.62,4.012,5048.5,4779.5,120.89,344.2,167.24,1322.2,7428.0,10795.5,474.4,238.4,39.025,498.5,3293.5,109.4,2379.0,2759.78,5499.36,147.06
2023-06-27,67.61,1187.8,166.45,148.42000000000002,4.02,5138.0,4837.5,122.68,346.95,172.4,1332.2,7410.0,10876.0,475.85,241.21,39.93,497.9,3308.5,109.05,2431.4,2781.72,5538.25,147.08
2023-06-28,67.45,1169.0,168.05,149.34,4.0465,5108.0,5190.0,123.5,305.45,170.14,1322.8,7377.0,10861.0,477.05,239.67,40.25,500.0,3296.0,108.375,2462.0,2778.55,5555.45,147.06
2023-06-29,68.64,1166.8,167.88,148.82,4.0425,5124.0,5133.0,124.39,303.5,169.22,1326.4,7324.0,10798.0,482.1,239.99,41.465,507.7,3304.0,109.025,2468.6,2793.59,5586.39,146.96
2023-06-30,70.3,1174.0,166.86,147.26,4.037,5079.0,5156.0,123.06,296.75,172.74,1335.0,7310.0,10804.0,482.35,239.61,41.79,505.7,3280.0,108.425,2439.6,2790.98,5588.31,146.97
2023-07-03,71.29,1219.0,166.82,147.02,4.0225,5095.5,5267.0,122.19,287.8,175.98,1322.4,7206.0,10717.0,478.05,243.33,40.715,500.1,3231.0,110.45,2402.8,2797.22,5581.44,147.02
2023-07-04,70.08,1201.4,165.5,147.44,3.9875,5209.0,5270.0,121.07,292.5,175.56,1316.6,7169.0,10720.0,473.4,240.7,40.745,493.4,3210.0,112.15,2366.0,2802.34,5609.99,146.96
2023-07-05,70.8,1213.0,165.71,148.68,3.994,5298.5,5346.5,122.36,298.7,179.12,1322.4,7248.0,10847.0,473.9,240.95,41.785,501.7,3263.0,112.2,2403.6,2804.77,5603.56,146.97
2023-07-06,71.07,1203.8,166.36,151.62,3.971,5347.0,5289.0,123.17,296.15,178.2,1363.8,7339.0,10780.0,476.75,240.96,41.65,499.2,3251.0,112.075,2390.2,2816.98,5632.73,146.92
2023-07-07,72.18,1199.4,166.34,150.8,3.9705,5439.5,5325.0,122.74,296.55,181.34,1396.4,7391.0,10712.5,482.4,243.67,41.65,501.0,3225.0,112.425,2365.6,2831.78,5658.52,146.95
2023-07-10,74.14,1218.4,167.59,152.64,4.0055,5436.0,5490.0,124.2,302.2,181.76,1403.8,7336.0,10959.5,477.45,249.4,41.675,487.9,3362.0,115.05,2407.6,2857.31,5729.2,146.97
2023-07-11,74.67,1222.8,168.85,153.02,3.996,5439.0,5511.0,124.26,300.0,181.22,1418.8,7278.0,10756.0,478.8,247.99,41.685,490.7,3418.0,116.8,2462.0,2862.63,5736.36,146.96
2023-07-12,76.79,1244.0,170.3,154.54,4.084,5500.0,5495.0,125.71,298.7,184.38,1445.6,7312.0,10774.0,487.05,247.52,42.87,495.6,3400.0,116.0,2445.0,2895.02,5809.56,146.93
2023-07-13,77.33,1238.8,168.96,155.4,4.157,5498.0,5487.5,125.19,297.85,185.26,1423.0,7340.0,10728.0,488.4,246.19,42.75,494.7,3371.0,115.375,2464.6,2888.21,5787.1,146.87
2023-07-14,77.89,1253.0,169.7,155.04,4.1515,5514.0,5506.0,125.7,296.8,193.5,1440.0,7318.0,10823.0,487.65,246.45,43.0,496.0,3397.0,116.375,2555.0,2899.48,5821.37,146.91
2023-07-17,78.57,1275.0,170.63,157.74,4.177,5503.0,5563.5,126.68,295.15,194.0,1468.2,7326.0,11152.0,489.3,245.39,42.97,496.4,3472.5,116.15,2538.4,2917.1,5851.23,146.88
2023-07-18,81.77,1287.8,174.89,163.36,4.1735,5537.5,5683.0,128.39,296.05,192.92,1485.0,7353.0,11411.0,490.15,246.77,43.75,497.7,3482.0,117.7,2590.0,2952.13,5926.04,146.75
2023-07-19,81.13,1277.4,173.04,165.46,4.149,5518.0,5647.0,127.05,297.3,192.28,1479.4,7426.0,11438.0,485.95,245.85,43.265,496.5,3464.0,116.75,2571.6,2943.21,5915.22,146.72
2023-07-20,79.06,1260.8,169.92,159.04,4.0945,5394.0,5496.0,124.7,292.1,190.28,1464.0,7410.0,11521.5,475.1,242.7,42.025,488.6,3310.0,113.8,2492.2,2914.13,5863.07,146.67
2023-07-21,81.07,1274.2,171.19,160.82,4.139,5505.0,5733.0,126.12,292.65,192.3,1481.0,7421.0,11546.0,483.2,244.13,42.875,494.7,3371.0,115.175,2532.0,2920.04,5875.25,146.65
2023-07-24,80.8,1286.0,171.98,161.26,4.1535,5545.5,5816.5,125.89,291.5,192.06,1476.4,7451.0,11524.5,481.6,244.87,43.2,498.1,3399.0,116.125,2630.0,2936.08,5903.24,146.85
2023-07-25,80.61,1313.6,171.86,162.6,4.165,5633.5,5900.0,130.22,291.05,197.32,1472.0,7449.0,11643.0,489.15,247.2,42.95,509.3,3448.0,116.55,2642.6,2969.73,5979.39,146.89
2023-07-26,82.71,1301.4,171.35,161.70000000000002,4.125,5626.0,5825.0,131.7,288.95,196.14,1494.4,7392.0,11615.0,486.9,247.05,44.325,506.4,3424.0,117.45,2655.2,2972.83,5969.46,146.87
2023-07-27,84.61,1328.0,172.0,161.9,4.1215,5668.0,5801.5,131.15,288.15,203.36,1496.0,7415.0,11659.5,493.75,247.95,44.905,509.4,3403.0,125.5,2630.0,2989.83,6004.49,146.96
2023-07-28,83.98,1334.8,171.44,162.36,4.1265,5896.0,5803.0,131.16,287.55,204.44,1500.2,7453.0,11685.0,500.65,249.25,45.81,516.5,3399.0,125.4,2636.0,3006.34,6046.21,146.97
2023-07-31,85.5,1367.6,174.33,167.12,4.1605,5938.0,5797.5,134.0,290.1,211.44,1519.4,7548.0,11892.0,508.75,267.4,46.795,523.5,3546.5,129.07500000000002,2635.0,3066.38,6176.62,147.14
2023-08-01,85.5,1364.6,173.21,170.0,4.2275,6008.0,5760.5,135.55,290.4,212.0,1525.2,7538.0,11785.0,516.7,268.5,46.93,526.5,3520.5,128.15,2670.0,3100.68,6217.09,147.12
2023-08-02,85.61,1364.0,174.07,165.6,4.2155,6069.5,5796.5,134.8,289.55,210.56,1556.2,7581.0,11799.5,522.95,268.57,48.03,537.5,3546.0,128.0,2709.4,3108.23,6242.85,147.17
2023-08-03,88.69,1399.0,177.1,166.5,4.2875,6155.0,5808.0,134.28,290.75,212.52,1602.4,7572.0,11820.5,526.7,269.11,48.905,547.7,3639.0,135.35,2780.0,3149.98,6325.93,147.09
2023-08-04,85.58,1348.4,173.46,163.38,4.155,6103.0,5657.5,131.55,288.4,206.64,1577.0,7483.0,11622.5,521.95,264.12,48.765,541.9,3518.0,132.625,2731.0,3095.09,6214.68,147.07
2023-08-07,85.54,1327.4,172.52,161.54,4.15,6048.5,5590.0,130.47,290.05,202.36,1593.4,7492.0,11639.5,524.6,261.92,48.075,548.7,3524.5,130.375,2709.0,3097.65,6197.88,147.12
2023-08-08,86.12,1326.2,172.71,161.06,4.16,6124.5,5666.5,132.01,290.6,202.22,1594.4,7559.0,11504.5,527.9,264.62,49.245,555.5,3537.0,133.3,2728.6,3088.01,6200.35,147.01
2023-08-09,87.17,1339.4,174.51,161.92000000000002,4.1665,6171.5,5607.0,132.0,289.6,202.5,1592.2,7547.0,11505.5,533.2,263.91,49.19,569.5,3533.5,132.725,2723.2,3099.54,6228.91,146.91
2023-08-10,88.9,1356.4,176.65,164.64,4.192,6252.0,5718.0,136.0,290.25,205.3,1639.0,7500.0,11697.5,535.2,266.91,49.52,574.9,3684.5,142.75,2718.0,3144.22,6328.07,146.79
2023-08-11,91.98,1345.4,176.35,164.6,4.189,6284.5,5691.0,135.46,291.95,203.94,1658.6,7516.0,11678.0,549.0,266.23,50.6,577.4,3729.5,141.5,2704.2,3160.92,6341.43,146.81
2023-08-14,87.52,1307.8,177.09,162.8,4.118,6127.5,5522.5,134.04,284.2,197.16,1624.4,7635.0,11471.0,539.75,260.45,48.48,576.3,3591.5,137.29999999999998,2610.0,3131.11,6292.17,146.42
2023-08-15,85.98,1305.6,176.16,161.70000000000002,4.131,6131.5,5549.5,140.2,283.2,197.14,1622.0,7607.0,11521.5,546.3,260.42,48.86,574.0,3575.0,135.975,2615.8,3124.13,6260.52,145.22
2023-08-16,83.38,1278.0,174.14,159.08,4.055,6094.5,5500.0,139.7,281.95,191.1,1598.6,7509.0,11268.5,532.95,256.02,47.9,563.0,3498.0,133.875,2570.6,3049.21,6128.31,145.43
2023-08-17,85.8,1291.0,174.14,159.24,4.107,6162.0,5557.0,145.87,281.4,191.04,1607.2,7494.0,11317.0,544.45,258.5,48.575,568.2,3549.0,139.225,2581.6,3063.14,6147.52,145.77
2023-08-18,88.03,1302.2,175.48,161.98,4.147,6277.5,5666.0,153.81,292.9,194.38,1644.2,7675.0,11588.0,548.2,261.14,49.61,575.1,3592.0,139.79999999999998,2602.2,3104.64,6252.42,145.8
2023-08-21,86.08,1299.8,176.36,162.62,4.1555,6265.5,5918.0,153.15,292.4,197.24,1665.6,7640.0,11491.5,547.45,261.15,49.38,584.6,3616.5,139.35,2662.4,3143.95,6310.12,146.08
2023-08-22,85.05,1329.6,176.48,162.70000000000002,4.1605,6606.5,5902.0,156.46,293.0,198.6,1681.6,7633.0,11420.0,549.5,261.45,49.17,590.3,3611.5,138.67499999999998,2710.8,3163.59,6358.99,146.01
2023-08-23,83.39,1302.6,173.65,160.1,4.0955,6412.5,5726.0,150.83,285.5,193.8,1642.0,7494.0,11404.5,534.5,256.4,48.035,575.9,3558.0,135.1,2604.0,3140.65,6322.72,146.1
2023-08-24,85.1,1346.8,174.97,160.82,4.1185,6561.5,5865.0,153.91,288.65,196.4,1674.4,7518.0,11468.0,539.8,259.63,48.73,581.6,3529.0,138.125,2648.4,3135.66,6304.97,146.05
2023-08-25,84.69,1360.0,174.7,161.44,4.121,6566.0,5888.0,155.2,289.0,195.5,1676.2,7526.0,11455.0,538.85,260.5,48.895,587.7,3509.0,139.275,2648.6,3153.87,6345.08,145.96
2023-08-28,84.73,1385.4,176.2,167.8,4.17,6662.0,5984.5,160.65,290.15,201.3,1681.6,7550.0,11748.0,545.55,266.93,49.795,587.5,3584.5,142.17499999999998,2670.0,3202.18,6428.26,145.87
2023-08-29,82.85,1358.6,178.69,166.28,4.212,6779.5,5978.0,162.45,288.05,197.9,1682.8,7493.0,11674.0,558.3,265.68,50.14,586.5,3568.5,141.20000000000002,2698.8,3210.76,6453.66,145.74
2023-08-30,81.93,1385.0,177.47,166.8,4.208,6837.0,5935.5,169.74,286.15,199.6,1688.6,7356.0,11670.5,556.9,264.7,50.24,589.4,3554.5,140.5,2668.2,3210.78,6456.31,145.51
2023-08-31,81.27,1427.4,177.99,168.32,4.192,6830.0,6080.0,172.25,284.1,204.3,1684.8,7314.0,11671.0,556.15,264.85,49.765,590.2,3670.5,144.125,2689.0,3223.08,6487.08,145.39
2023-09-01,82.23,1431.6,178.22,167.86,4.1995,6819.0,6078.0,170.42,283.7,202.0,1688.0,7217.0,11824.0,559.15,265.0,49.75,593.0,3639.5,143.95,2690.2,3228.49,6493.83,145.57
2023-09-04,83.0,1432.2,181.11,171.12,4.3335,6850.0,6102.0,171.11,287.7,202.64,1698.2,7268.0,12073.0,567.25,267.39,50.44,602.5,3762.0,146.475,2744.0,3265.38,6569.43,145.41
2023-09-05,82.12,1411.0,182.48,170.6,4.3375,6916.0,6035.0,170.03,287.6,199.26,1703.8,7217.0,12037.0,574.4,264.75,50.6,607.2,3741.0,144.975,2726.6,3266.71,6560.31,145.27
2023-09-06,82.01,1370.0,180.96,169.0,4.5435,6867.5,5906.0,171.3,287.1,193.26,1690.2,7330.0,11857.0,578.8,263.5,50.08,608.8,3644.5,142.575,2664.6,3249.07,6522.21,144.67
2023-09-07,80.19,1342.0,177.64,164.66,4.4405,6666.5,5745.5,169.22,283.4,191.58,1663.6,7218.0,11653.5,564.6,258.79,48.945,603.7,3539.5,137.725,2585.6,3169.11,6368.67,143.7
2023-09-08,79.82,1316.6,175.95,163.20000000000002,4.365,6625.0,5704.5,167.98,280.6,187.1,1641.4,7183.0,11389.0,557.95,255.68,48.33,595.5,3493.0,135.95,2547.6,3144.46,6316.04,143.49
2023-09-11,78.15,1289.0,174.64,162.5,4.277,6456.0,5605.0,167.65,279.0,188.86,1622.0,7149.0,11395.5,549.1,256.25,47.41,588.4,3453.0,133.32500000000002,2488.8,3115.91,6274.82,143.45
2023-09-12,79.64,1326.6,177.62,164.70000000000002,4.351,6729.0,5784.5,171.35,281.55,195.28,1670.4,7211.0,11471.0,562.0,262.4,49.36,606.6,3594.5,136.775,2579.2,3156.41,6362.34,143.44
2023-09-13,78.93,1295.8,174.94,163.92000000000002,4.3055,6610.0,5654.5,169.72,277.55,190.48,1646.4,7138.0,11488.5,555.15,258.18,48.975,604.7,3521.0,133.35,2550.8,3155.33,6326.97,143.74
2023-09-14,78.12,1293.6,173.52,163.0,4.245,6519.0,5795.0,169.89,277.2,192.08,1640.4,7062.0,11456.5,556.3,260.0,48.42,602.5,3462.5,133.025,2508.8,3129.89,6309.22,143.53
2023-09-15,77.0,1311.4,173.79,164.36,4.334,6553.0,5795.0,177.05,278.45,192.6,1656.0,7121.0,11593.5,562.8,260.83,49.87,614.8,3527.0,135.425,2568.0,3153.97,6335.43,143.63
2023-09-18,75.26,1292.8,172.8,163.08,4.2685,6526.0,5775.0,175.34,274.95,190.36,1636.2,7027.0,11642.0,557.1,259.07,49.405,626.2,3494.0,134.35,2518.0,3131.92,6300.56,143.58
2023-09-19,73.64,1286.8,168.93,159.98,4.218,6344.0,5558.0,172.5,270.95,194.44,1599.6,6843.0,11352.0,544.0,252.72,48.6,610.1,3355.0,128.35,2442.2,3079.77,6197.41,143.5
2023-09-20,72.17,1285.2,169.11,161.9,4.224,6423.0,5491.0,171.69,269.95,197.62,1625.6,6857.0,11418.5,529.35,253.77,48.665,611.8,3364.0,127.7,2418.0,3073.36,6165.86,143.39
2023-09-21,69.88,1268.8,165.85,160.18,4.1345,6379.0,5283.0,173.06,269.5,199.0,1596.2,6665.0,11161.0,508.0,250.16,47.74,597.6,3260.0,123.0,2355.4,3015.19,6067.53,143.45
2023-09-22,72.69,1342.0,166.7,159.92000000000002,4.2195,6495.0,5475.0,182.07,270.15,207.74,1625.2,6690.0,11159.0,513.9,251.99,48.65,610.8,3312.5,125.625,2410.2,3050.49,6127.52,143.4
2023-09-25,71.97,1331.8,165.87,158.72,4.2295,6449.0,5407.5,181.17,270.05,202.32,1605.2,6610.0,11032.0,520.65,252.65,49.06,604.6,3273.5,125.6,2391.0,3042.28,6120.12,143.37
2023-09-26,73.05,1370.8,165.36,159.46,4.2035,6386.0,5405.0,182.94,273.3,209.0,1628.0,6637.0,11094.0,517.85,255.87,49.735,603.4,3267.5,127.5,2391.0,3048.21,6133.22,143.25
2023-09-27,73.26,1378.4,165.53,160.74,4.23,6490.0,5495.0,183.27,276.95,207.36,1647.2,6807.0,11223.0,529.95,256.1,50.555,615.3,3287.5,128.075,2453.8,3072.85,6164.77,143.23
2023-09-28,73.03,1375.2,169.58,163.04,4.3255,6645.5,5551.5,178.69,276.9,209.5,1664.0,6808.0,11237.0,535.7,257.67,53.155,619.4,3297.5,129.025,2439.4,3106.11,6246.08,143.46
2023-09-29,73.81,1368.4,167.09,161.88,4.2925,6677.0,5505.0,179.03,275.05,209.42,1666.2,6783.0,11418.0,537.0,260.72,57.935,625.4,3258.5,128.5,2402.2,3128.6,6321.36,142.83
2023-10-02,73.19,1390.0,166.08,161.72,4.4455,6720.0,5489.0,181.87,272.1,209.96,1698.0,6728.0,11181.0,535.55,258.98,56.94,639.3,3255.0,126.55,2395.8,3129.34,6319.48,142.66
2023-10-03,74.15,1358.4,166.75,161.68,4.435,6754.5,5461.0,182.12,271.4,209.28,1706.0,6580.0,11396.0,538.9,259.65,56.65,639.1,3267.5,125.95,2386.8,3141.52,6342.78,142.49
2023-10-04,73.18,1370.6,165.4,160.3,4.3535,6660.5,5457.0,181.05,271.85,212.84,1698.0,6522.0,11370.0,533.95,259.53,55.43,634.2,3278.0,124.45,2379.6,3137.3,6323.35,142.15
2023-10-05,73.78,1372.2,166.06,161.72,4.3675,6721.5,5425.5,182.84,271.0,210.88,1710.8,6614.0,11362.5,534.7,259.38,56.82,633.8,3280.5,123.975,2480.0,3133.5,6318.33,141.99
2023-10-06,74.68,1367.0,166.59,162.68,4.4125,6797.0,5430.5,182.59,270.25,212.28,1719.4,6920.0,11486.5,534.2,262.93,56.44,638.0,3323.5,125.75,2482.2,3141.15,6344.82,141.66
2023-10-09,74.97,1368.4,167.06,162.56,4.437,6863.5,5518.0,181.01,270.9,209.72,1756.2,6876.0,11627.0,552.5,265.25,55.71,643.7,3353.0,127.35,2477.4,3167.13,6403.59,141.85
2023-10-10,77.32,1374.4,168.03,162.94,4.425,6853.5,5656.0,182.76,272.65,207.72,1717.4,6831.0,11569.5,549.0,263.0,55.715,649.5,3390.0,126.7,2485.2,3176.68,6414.09,141.88
2023-10-11,75.89,1358.0,167.89,161.26,4.3365,6890.5,5550.5,179.2,270.45,201.36,1690.2,6714.0,11457.0,540.35,260.21,53.08,618.8,3325.5,124.225,2444.0,3189.69,6463.86,141.89
2023-10-12,76.86,1368.8,169.5,162.78,4.4035,7120.0,5562.0,186.55,271.2,199.02,1703.6,6756.0,11513.5,546.05,264.5,53.5,617.6,3391.0,125.875,2465.0,3170.51,6424.48,142.15
2023-10-13,76.7,1378.2,170.2,162.84,4.419,7244.0,5599.5,185.6,271.05,198.44,1708.4,6761.0,11686.0,561.85,263.51,52.865,628.3,3475.0,126.9,2512.6,3193.08,6460.24,142.42
2023-10-16,76.9,1403.8,172.55,164.32,4.4695,7335.0,5665.0,188.37,275.6,200.3,1729.6,6876.0,11715.5,568.65,268.15,54.34,628.9,3509.5,129.9,2530.0,3235.5,6546.15,142.76
2023-10-17,77.01,1422.2,171.97,165.20000000000002,4.4585,7384.5,5764.5,190.69,275.9,199.56,1728.6,6885.0,11849.5,573.05,270.0,54.9,628.5,3514.0,130.975,2527.4,3250.28,6571.18,142.73
2023-10-18,72.82,1408.6,170.18,164.72,4.4195,7488.0,5753.0,190.21,275.0,197.56,1730.0,6948.0,11928.5,586.8,267.9,55.685,632.3,3472.0,130.6,2527.2,3245.63,6579.16,142.54
2023-10-19,72.2,1396.0,170.38,167.88,4.4475,7486.0,5795.5,190.4,273.4,197.0,1723.2,6899.0,11887.5,595.25,268.65,55.39,633.1,3533.5,130.85,2660.6,3250.24,6591.21,142.5
2023-10-20,72.06,1409.8,171.39,171.22,4.4355,7491.5,5839.0,189.18,274.85,197.22,1708.6,6770.0,11829.0,602.9,269.8,54.44,630.4,3495.5,129.975,2679.4,3266.22,6619.78,142.36
2023-10-23,72.61,1399.8,170.39,171.08,4.519,7462.5,5973.5,186.78,275.0,194.22,1688.0,6829.0,11797.0,593.3,270.1,53.125,626.6,3480.5,130.55,2677.2,3259.47,6608.46,142.34
2023-10-24,72.36,1395.2,170.19,171.96,4.526,7444.0,6073.0,188.65,280.1,194.46,1679.4,6819.0,11759.0,586.2,271.27,56.3,625.5,3483.0,133.075,2725.2,3264.17,6611.15,142.13
2023-10-25,71.54,1387.4,169.62,174.6,4.5,7437.5,6046.5,187.6,283.85,191.68,1695.0,6877.0,11756.0,590.5,273.73,56.28,622.3,3497.5,131.975,2737.0,3267.52,6611.7,142.16
2023-10-26,70.79,1369.6,168.45,172.5,4.3735,7228.5,5913.0,188.15,279.55,192.1,1682.0,6810.0,11577.0,583.0,269.9,55.37,613.6,3449.0,127.75,2682.4,3224.42,6527.89,142.26
2023-10-27,70.74,1362.8,167.26,175.06,4.3785,7318.0,6015.0,191.5,282.15,191.5,1678.4,6790.0,11726.0,594.6,269.7,56.36,622.4,3425.5,126.65,2666.6,3226.87,6528.48,141.74
2023-10-30,70.03,1372.0,167.16,175.72,4.368,7248.0,5948.0,191.59,277.7,192.14,1681.0,6734.0,11650.0,587.2,269.89,57.01,621.2,3391.0,125.8,2603.6,3224.49,6534.33,141.65
2023-10-31,69.98,1354.8,167.88,175.74,4.2805,7150.5,5818.0,189.71,271.75,189.76,1661.0,6641.0,11323.0,574.55,268.35,56.54,607.6,3416.0,126.575,2612.0,3202.19,6481.48,141.98
2023-11-01,70.5,1351.0,170.08,178.04,4.2945,7240.0,5874.0,192.89,273.3,189.16,1659.0,6669.0,11472.5,579.5,269.68,56.24,606.3,3445.5,126.0,2639.8,3210.08,6492.72,142.1
2023-11-02,70.87,1359.8,168.18,180.78,4.249,7253.5,5847.0,199.55,270.15,187.5,1639.8,6701.0,11400.5,586.25,269.06,55.705,602.7,3424.5,125.275,2625.6,3200.16,6473.89,142.42
2023-11-03,70.01,1372.0,169.19,178.98,4.205,7238.0,5866.5,203.93,271.35,194.2,1608.4,6655.0,11413.5,581.5,268.54,56.33,601.7,3417.0,124.5,2613.0,3205.79,6496.99,142.88
2023-11-06,70.17,1386.2,169.48,177.64,4.2705,7376.0,5896.5,205.49,271.8,199.36,1644.4,6798.0,11363.5,588.95,273.42,57.985,609.7,3434.5,126.825,2638.0,3236.56,6550.61,143.87
2023-11-07,70.39,1391.6,168.53,176.9,4.254,7333.5,6044.5,205.34,272.65,196.86,1634.2,6775.0,11351.5,583.95,273.31,57.78,611.2,3518.5,125.85,2633.2,3244.43,6573.35,143.68
2023-11-08,71.62,1375.2,168.49,174.6,4.3105,7295.0,6090.0,204.05,274.35,194.6,1623.4,6821.0,11294.5,581.65,278.15,58.04,614.5,3543.5,126.075,2614.8,3249.09,6571.51,143.71
2023-11-09,71.36,1359.2,168.16,174.12,4.2855,7260.0,6079.5,205.11,276.45,195.44,1612.2,6877.0,11285.5,583.1,276.65,59.5,615.2,3518.5,125.025,2611.6,3237.56,6560.35,143.83
2023-11-10,70.37,1366.8,168.25,173.44,4.2485,7288.5,6015.5,211.1,274.8,195.3,1618.2,6872.0,11179.0,598.3,280.19,59.08,620.0,3481.0,124.525,2598.8,3240.28,6564.68,143.88
2023-11-13,68.5,1378.8,167.85,174.1,4.274,7277.5,6061.0,202.49,278.65,195.94,1623.6,6813.0,11256.0,598.3,283.97,58.2,616.3,3482.0,123.875,2577.2,3248.11,6577.25,143.94
2023-11-14,68.02,1356.8,165.86,171.78,4.2425,7200.0,5940.0,198.41,273.0,191.22,1594.0,6854.0,11308.5,591.3,280.87,57.205,610.7,3421.5,120.525,2600.0,3209.97,6504.6,143.78
2023-11-15,68.66,1360.0,166.46,171.36,4.235,7224.0,5935.0,202.79,277.05,190.94,1566.8,6864.0,11263.0,585.0,282.89,58.06,611.8,3417.5,122.175,2620.0,3217.2,6510.11,143.9
2023-11-16,66.95,1350.8,165.48,170.08,4.214,7135.5,5823.0,202.13,271.05,189.92,1538.2,6789.0,11207.0,572.75,279.7,57.18,602.1,3395.0,120.75,2569.0,3190.13,6457.4,143.8
2023-11-17,66.66,1351.0,165.31,171.68,4.223,7225.5,5903.5,201.84,269.05,190.32,1536.0,6791.0,11220.0,583.3,281.6,59.0,615.5,3407.0,121.925,2572.0,3204.66,6492.35,143.86
